PlotID,Year,Field,Plot,Treat,SDiv,LeftS,ColS,Tot_S,W_m2,Ach_mil,Agr_git,Ant_tin,Cen_cya,Cen_jac,Cic_int,Dau_car,Dip_ful,Ech_vul,Hyp_per,Leu_vul,Mal_mos,Mal_syl,Ori_vul,Pap_rho,Pas_sat,Sil_lat,Tan_vul,Ver_lyc,Ver_tha,Mel_alb,Ono_vic,Ace_pse,Aet_cyn,Agr_sto,Alt_off,Ama_ret,Ana_arv,Ape_spi,Arr_ela,Bor_off,Bra_nap,Cam_pat,Cap_bur,Car_pra,Cen_ery,Cer_sp.,Cha_min,Cha_rec,Che_alb,Che_pol,Che_sp.,Cir_lut,Cir_arv,Cir_vul,Cle_vit,Con_arv,Con_can,Cor_san,Cor_sp.,Cre_bie,Dac_glo,Des_fl,Dig_san,Ech_cru,Ely_rep,Epi_hir,Epi_sp,Epi_wei,Equ_arv,Eri_ann,Eup_hel,Eup_str,Fal_con,Fest,Fil_uli,Gal_cil,Gal_alb,Gal_apa,Ger_rot,Geu_urb,Gle_hed,Gras,Hol_lan,Hyp_rad,Jug_reg,Jun_buf,Jun_sp.,Kic_ela,Kic_spu,Lac_ser,Lam_amp,Lam_pur,Lin_vul,Lol_per,Lot_cor,Lyt_sal,Med_lup,Med_sat,Men_arv,Mer_ann,Myo_arv,Oen_bie,Oro_spp,Oxa_str,Phl_pra,Pla_lan,Pla_maj,Poa_ann,Pol_avi,Pol_mit,Pol_rot,Pop_alb,Pot_rep,Pru_vul,Ran_rep,Rub_sp.,Rum_obt,Sag_ape,Sal_cap,Sal_alb,Scr_nod,Sen_vul,Set_pum,Sin_alb,Sol_nig,Sol_can,Son_arv,Son_asp,Son_ole,Ste_med,Tar_off,Tri_pra,Tri_rep,Trif_ro,Tri_ino,Trit_sp,Urt_dio,Ver_off,Ver_per,Ver_ser,Vic_hir,Vic_sat,Vio_arv,W_m2,ExInt.Inv
239,2008,8,5,25mm,6,5,18,23,1011.11836,0.0001,0,0,0,0.0001,0,0,40,25,0,0,3,8,0.0001,0,0,0,0.0001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0,0.1,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.1,0,0.0001,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1011.11836,18
240,2008,8,6,25mm,20,15,8,23,1352.39432,8,0,3,0,5,60,8,8,1,2,5,0,0.0001,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1352.39432,8
241,2008,8,7,25mm,2,1,15,16,2221.58153,8,0,95,0,10,10,5,1,5,0.0001,0.0001,1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221.58153,15
242,2008,8,8,25mm,12,10,13,23,1363.059193,5,0,0.1,0,20,65,3,0.0001,0.0001,1,5,0,0.0001,0,0,0.0001,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0,0,0,1363.059193,13
243,2008,8,9,no_f,6,6,16,22,861.8101273,0.0001,0,0,0.01,0,0,0,40,20,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0001,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.1,0,0,0,0,1,0,0,0.1,8,0,3,0,0,0,0,0,0,0,0,0,0,861.8101273,16
244,2008,8,10,no_f,20,15,13,28,1368.39163,3,0,2,0,5,50,3,10,3,1,10,0.0001,0.0001,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,1,0,1,0,0,0,0,0,0,0,0,0,0,1368.39163,13
245,2008,8,11,no_f,2,2,15,17,2834.811771,8,0,90,0,2,2,0,1,3,0.0001,0,0,0.0001,0,0.0001,0,0,1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,2834.811771,15
246,2008,8,12,no_f,12,10,8,18,1677.672969,10,0,5,0,20,60,15,0,0,1,20,0,0,1,0,0,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.672969,8
248,2008,9,1,25mm,2,2,40,42,867.1425642,0.0001,0.01,0.0001,5,1,0.0001,3,0,0.0001,5,10,0.0001,0,25,10,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.01,0,0,0.0001,0,0,0,0,0,0,3,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0.0001,0,0,0,2,0,0,20,0,0,0.0001,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,3,0.0001,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0.01,0,0,0,0,2,0,0.01,0.1,5,0.1,0,0,0,0,0,0,0.1,0,0,0,0.0001,867.1425642,40
249,2008,9,2,25mm,20,17,9,26,941.7966803,3,0,10,0,25,20,10,15,15,0.0001,3,3,3,2,0,0.0001,15,1,2,1,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,941.7966803,9
250,2008,9,3,25mm,12,10,15,25,936.4642434,15,0,8,0,20,10,3,2,0.0001,0,5,1,0.0001,0.0001,0,0.01,15,3,0,2,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,936.4642434,15
251,2008,9,4,25mm,6,6,13,19,675.1748366,1,0.0001,0,0,0.0001,25,5,10,5,1,0,0.0001,0.0001,1,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,675.1748366,13
252,2008,9,5,no_f,2,2,26,28,680.5072734,0.0001,0,2,0,0.0001,2,0.1,0.0001,3,20,0,0.0001,3,50,0.1,0.0001,0.0001,0,0,0.0001,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0.0001,0,0,0,0,680.5072734,26
253,2008,9,6,no_f,20,17,6,23,893.8047486,5,0.0001,20,0,25,3,1,1,0.0001,0.0001,0,2,0.0001,1,0,0.0001,10,2,1,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,893.8047486,6
254,2008,9,7,no_f,12,9,11,20,1011.11836,5,0.01,3,0,25,40,0.1,2,5,0,3,5,0.01,0.0001,0,0,10,3,0.0001,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.11836,11
255,2008,9,8,no_f,6,6,30,36,755.1613897,8,1,0.0001,0,0.0001,30,8,15,5,0.0001,2,1,0.0001,0.0001,0,0.0001,0.0001,0.0001,3,1,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,2,0,1,0.0001,0,0,0.0001,0,0,0.0001,0,0,0.0001,0,0,0,0,755.1613897,30
256,2008,9,9,8mm,2,2,39,41,1075.107602,0.0001,0,5,0.0001,0.0001,10,0.0001,10,3,30,0,1,0.0001,30,0.0001,0,0.0001,0.0001,0,0.0001,0.0001,0,0,0,5,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0001,0,0,0,0,0,0.0001,2,0.0001,0.01,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,8,0,0,0.0001,0.0001,0.0001,0,0,0,0.0001,0,0,0.0001,0,0,0,0,1075.107602,39
257,2008,9,10,8mm,20,16,4,20,979.1237384,3,0,2,0,35,40,1,5,1,0.0001,8,2,2,1,0,0,3,1,1,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.1237384,4
258,2008,9,11,8mm,12,9,10,19,1107.102224,8,0,15,0,30,15,5,1,3,0,10,5,2,0.0001,0,0,10,8,0,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0.0001,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.102224,10
259,2008,9,12,8mm,6,5,12,17,1101.769787,0.0001,0,0,0,0,60,0.1,5,10,0.0001,0.0001,0,0.0001,0.0001,0,0,1,0.0001,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.769787,12
261,2008,10,1,no_f,6,6,21,27,1155.094155,20,0,0,0,50,0.0001,0,0,0,1,3,0,0,0,2,0.01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,5,0,0,0,0,0,0,8,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0.0001,0,0.0001,0.0001,0,0,0,0,0,0,0.1,0.0001,1,15,0,0,0,0,0,0,0,0.0001,0,0.01,1155.094155,21
262,2008,10,2,no_f,2,2,30,32,1000.453486,0,0,0,0,0.0001,0,0.0001,0.0001,0,0,0.0001,0.0001,0.0001,2,0.0001,0.0001,0,25,0,6,0.0001,0,0.0001,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.01,0,0,0,40,0,0,8,0,0,0,0,0,0,0,1,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.0001,0.0001,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,5,0,0,0,0,0,0,0,0.01,0,0,1000.453486,30
263,2008,10,3,no_f,20,14,10,24,1592.353979,8,0,2,0,25,60,5,0.0001,10,0.0001,15,2,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,2,0,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.1,0.0001,0,2,0,0,0,0,0,0,0,0,0,0,1592.353979,10
264,2008,10,4,no_f,12,9,10,19,1288.405077,3,0,5,0,10,40,15,5,3,0,0,3,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.1,0,0,12,0,0,0,0,0,0,0,0,0,0,1288.405077,10
265,2008,10,5,8mm,6,4,13,17,1677.672969,10,0,0,0,70,5,0.0001,0.0001,1,1,12,0,0.0001,0,0,0,1,10,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,3,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,1677.672969,13
266,2008,10,6,8mm,2,2,17,19,1523.0323,0.0001,0,0.0001,0,10,5,0.0001,1,0,0.0001,0,2,0,1,0,0,0.01,80,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,10,0,0,0,0,0,0,0,0,0,0,1523.0323,17
267,2008,10,7,8mm,20,15,8,23,1368.39163,15,0,3,0,10,50,1,1,1,1,3,1,0,1,0,0,3,8,0.0001,2,0,0,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1368.39163,8
268,2008,10,8,8mm,12,9,11,20,1325.732135,0,0,5,0,0,50,5,3,5,0,2,2,0,1,0,0,2,0,2,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0001,0,10,0,0,0,0,0,0,0,0.01,0,0,1325.732135,11
269,2008,10,9,25mm,6,4,14,18,1544.362047,15,0,0,0,60,0.0001,3,0,0,1,8,0,0,0,0,0,0,3,2,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0.0001,0,0,0,0,0.01,0,0,1544.362047,14
270,2008,10,10,25mm,2,2,23,25,1645.678348,5,0,3,0,2,8,3,0.0001,2,0.0001,0.0001,1,0,0.0001,0,0,1,60,0,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,1,0.01,0,0,1645.678348,23
271,2008,10,11,25mm,20,16,8,24,1411.051125,15,0,8,0,12,50,5,5,10,1,10,3,1,2,0,0,5,5,1,3,0,0,0.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,1411.051125,8
272,2008,10,12,25mm,12,8,6,14,1176.423903,0,0,10,0,0,50,10,8,5,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,1176.423903,6
274,2008,11,1,8mm,20,16,12,28,1130.930385,10,0,8,0,25,40,5,20,10,5,8,5,3,2,0,0.1,5,5,0,3,0.0001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,3,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0,0,1130.930385,12
275,2008,11,2,8mm,6,4,25,29,1624.3486,8,0.0001,20,0,5,25,3,3,15,0,0,0,5,0.0001,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,0.1,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0.1,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,1624.3486,25
276,2008,11,3,8mm,12,11,7,18,1416.383562,8,0,3,0,15,30,5,25,1,1,8,8,0,5,0.1,0,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.383562,7
277,2008,11,4,8mm,2,2,29,31,1235.080708,5,0,5,0,5,0.0001,40,1,5,0,3,15,0.0001,0,0,2,2,0.0001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2,0.0001,0,0,0,0,0,0.1,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0.0001,0,0,1,0,0,0,0,0,0,0,1235.080708,29
278,2008,11,5,no_f,20,17,17,34,1096.43735,5,1,10,0,20,15,8,10,20,0.0001,3,5,0.0001,5,0,0.0001,10,8,0,1,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,1,0,0.1,0.1,0.0001,2,0.0001,0,0,0,0,0,0.1,0,0,0,0,1096.43735,17
279,2008,11,6,no_f,6,5,26,31,963.1264278,0.0001,2,40,0.0001,0.0001,0,3,1,40,0,0.0001,0,0.0001,3,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.1,0,0,0,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0001,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0.0001,0,5,0,0.0001,0,0,0.0001,0,0,0.0001,0,0,0,0,963.1264278,26
280,2008,11,7,no_f,12,12,15,27,803.1533216,15,0,0,0,20,25,8,10,0,0.1,10,0.0001,0,3,0,0.1,5,2,0.0001,1,0,0,0,0,0.0001,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,5,0,0,0.0001,0,0,0.1,0,0,0,0,803.1533216,15
